,project,has_repo,repo_sha,repo_commits,repo_size,has_wiki,wiki_sha,wiki_commits,wiki_size,image_refs,normal_analysis,has_readme,wiki_pages,extended_analysis,has_readme_ever,wiki_pages_ever
651,fish-shell/fish-shell,TRUE,da020c0641e4fcc06f623616de4bad5331c56342,13551,107256,TRUE,8a98a348a15e9feb52114db466a6dfafd194875b,167,356,0,COMPLETED,FALSE,15,TIMEOUT,,
652,jaywcjlove/linux-command,TRUE,27cdff735161140cc57616e68dc421981ce03841,881,1553300,TRUE,58830d50bcebb5174472c904d6132876d95ff875,4,192,25,COMPLETED,TRUE,2,COMPLETED,TRUE,2
653,locustio/locust,TRUE,a0bcd31e3dbed934dccaf6dd33daf16eb96550b6,1575,11128,TRUE,2a88c452e74d019c23af964c0cf610599b1c5455,109,252,11,COMPLETED,TRUE,5,COMPLETED,TRUE,8
654,winstonjs/winston,TRUE,d2a1356f3a32448fc5b9f9ed91aa8a2c2c1c53ee,1159,4940,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
655,TeamStuQ/skill-map,TRUE,1f90c61af643d96557895b139fa7588be8a57e4d,302,65596,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
656,vuejs/vue-router,TRUE,29e382ffc80412b68b2eae2270181d0033e8bfcb,1321,15332,TRUE,a5825c734b577efb26994f940d9f448a4d8472ed,144,256,9,COMPLETED,TRUE,0,COMPLETED,TRUE,134
657,hwdsl2/setup-ipsec-vpn,TRUE,001b363a079ccc27fc933d523764c3e00c657114,1135,10444,FALSE,,,,11,COMPLETED,TRUE,0,COMPLETED,TRUE,0
658,tobiasahlin/SpinKit,TRUE,742a71277c49b69053b5beb9fad80d720840a2ab,77,500,TRUE,4079594e2bb31f0a49e43b48fccf35d33daeee91,65,204,0,COMPLETED,TRUE,1,COMPLETED,TRUE,33
659,lutzroeder/netron,TRUE,e3c7a42723eb189b6ac7e02ec7325dfdc2ee35b0,5626,56156,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
660,ChristosChristofidis/awesome-deep-learning,TRUE,eb645605e73a388e723c4f6776221a4dc46341e8,286,884,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
661,graphql/graphql-js,TRUE,cfbc023296a1a596429a6312abede040c9353644,2718,28688,TRUE,28b5d8f579f8fd976a3b744e3507209c442dcfe5,9,188,2,COMPLETED,TRUE,1,COMPLETED,TRUE,1
662,jorgebucaran/hyperapp,TRUE,ffafc680a62ebfaf644d425e8e2bb3020e3fd459,1139,7776,TRUE,c6163eaad1c48e87e2c5d4d9e8bcace31cbc9d3b,1,648,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
663,palantir/blueprint,TRUE,55feb05cc6792a72b02999a5945f9bb924252874,2265,167608,TRUE,96a37e0c8456b18e1e7f2cb3f05db75c0f9375fc,834,1252,40,COMPLETED,TRUE,33,TIMEOUT,,
664,didi/DoKit,TRUE,23c7bc0bcc24b5256c526afa614619f9a5526c18,995,149056,TRUE,2ae055351b1fc4fc6808a813d6815c14885e5a96,39,236,17,COMPLETED,TRUE,6,COMPLETED,TRUE,8
665,ftlabs/fastclick,TRUE,f77afc87aa43fb7a89e1ed8ba20c8d1695bd95b6,315,816,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
666,rwightman/pytorch-image-models,TRUE,9e12530433f38c536e9a5fdfe5c9f455638a3e8a,669,26936,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
667,telegramdesktop/tdesktop,TRUE,b84c876ba257f1070ddd385131bab897c59283d8,11398,240972,TRUE,6dbda777c6acf96543e56e79fa8f175ab79dea96,316,440,7,COMPLETED,TRUE,7,TIMEOUT,,
668,chubin/wttr.in,TRUE,0097d022e8d36dd819ad2986bede818a7963ee1d,749,3324,FALSE,,,,10,COMPLETED,TRUE,0,COMPLETED,TRUE,0
669,reduxjs/reselect,TRUE,f53eb41d76da0ea58976207cf32f32f88f6133a0,341,5400,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
670,nikitavoloboev/my-mac-os,TRUE,98cc7898242e2b09f0a91b56fb5b15d919c0eba8,370,48332,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,TRUE,0
671,ascoders/weekly,TRUE,183ba72397765d18c6f662559a00a2af27d99f6b,533,12204,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
672,dhg/Skeleton,TRUE,88f03612b05f093e3f235ced77cf89d3a8fcf846,130,2608,TRUE,51bbe5d01906d390de57d71f6f9469b56df9a1a5,3,188,0,COMPLETED,TRUE,1,COMPLETED,TRUE,1
673,mpv-player/mpv,TRUE,2606d4cc516a7183c0c00aa44d1e6b211fc85041,43647,117080,TRUE,d987a1a509da1d76cb4f72249a719dcb2c01d56f,1372,10556,33,COMPLETED,TRUE,21,TIMEOUT,,
674,vadimdemedes/ink,TRUE,0099134cf8fd6e8fca483bd5dbb24adae8ef29a7,391,2668,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
675,Prinzhorn/skrollr,TRUE,e52648d1b75abe1b2466483ef698380cd284c7a1,504,3152,TRUE,601902c292da2838e413e4fcebb099878c1f6967,169,284,3,COMPLETED,TRUE,7,COMPLETED,TRUE,12
676,ruanyf/jstraining,TRUE,2e62ac59f8f604042ff163bd865ce174de66febb,61,19324,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
677,bazelbuild/bazel,TRUE,7a230fddd4db33bccc0ae99f46a91b48a668edbb,32790,1059020,TRUE,862ed17b9c386a4f314278a3140541941242b354,256,356,1,COMPLETED,TRUE,7,TIMEOUT,,
678,pytorch/examples,TRUE,d5478765d38210addf474dd73faf0d103052027a,447,57956,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
679,mxgmn/WaveFunctionCollapse,TRUE,3e8debef2aaf333c91f81930fce924cef2f1897b,119,60440,FALSE,,,,15,COMPLETED,TRUE,0,COMPLETED,TRUE,0
680,sebastianbergmann/phpunit,TRUE,e90a03d35a1da11554eb490cea174d454a055edd,8008,144612,TRUE,12613763b55e36a5a54d541d1405cc45d53a328c,275,344,4,COMPLETED,TRUE,5,COMPLETED,TRUE,43
681,google/eng-practices,TRUE,716687a5444960dd21ab84185de2228bb8ad1652,57,416,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
682,google/web-starter-kit,TRUE,e7e55e891ff6f00b223db5a5ef531e0ffaf84bbb,443,11068,TRUE,a0e4aaa9904cc116ee576083b3376eb88ed39a60,48,232,1,COMPLETED,TRUE,5,COMPLETED,TRUE,10
683,n0shake/Public-APIs,TRUE,28c213d03c9a92ae09aad551aa75b2e7be2824a3,605,1196,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
684,mingrammer/diagrams,TRUE,eaf3e98304014e847c347bfae19bbfb3fe91abb2,405,65380,FALSE,,,,24,COMPLETED,TRUE,0,COMPLETED,TRUE,0
685,SnapKit/SnapKit,TRUE,07c5d1f6044701d97e94dc11157259e8811977be,318,3624,TRUE,a0881c982e6ffff4febbe9b4edbaebe273afd909,3,188,5,COMPLETED,TRUE,1,COMPLETED,TRUE,2
686,pbatard/rufus,TRUE,a9a97b6f102a71a9d713821eb889e5e1bb30f870,1898,43036,TRUE,d0fc80b321f74a151acbeb8756b0a93ee02c8dad,1352,3944,9,COMPLETED,TRUE,5,COMPLETED,TRUE,17
687,openssl/openssl,TRUE,8547cd6790881cbba0f20aa4ce048243065a24bf,31281,438372,TRUE,4bd41a561d89415dd4a44ff264305db0205c4d0b,4,188,3,COMPLETED,TRUE,1,COMPLETED,TRUE,2
688,square/picasso,TRUE,2df8d854279480d5636c0ff266b85f9b0bd935ea,781,8048,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
689,jumpserver/jumpserver,TRUE,3fde31f2e0a3c459fdcc852629b5cf2595974c04,3230,85412,TRUE,92b9e2d7662451f4ef55f79ebf634e173b4ec8a4,794,560,9,COMPLETED,TRUE,1,COMPLETED,TRUE,103
690,asim/go-micro,TRUE,cf51ddeb26c80f3865ce8713154b78541aadadb4,2340,30532,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
691,jcjohnson/neural-style,TRUE,07c4b8299f8fbdafec0c514fc820ff1d7ff62e46,85,79356,TRUE,c5b227e10c12301d2b73e7f0a661f002373d0dcf,342,452,59,COMPLETED,TRUE,14,COMPLETED,TRUE,16
692,bcit-ci/CodeIgniter,TRUE,87f9ac6ca2eb125f5991243865e7e5e96fd3987b,4454,62904,TRUE,94709907d72367b71db472b1ca33dc69636bdca6,1171,10076,6,COMPLETED,FALSE,807,TIMEOUT,,
693,PHPMailer/PHPMailer,TRUE,ef60bd95dc52be303c4687d6e6cf30ed42aaff83,899,10084,TRUE,ac37be8136e222f71bf80a551135128963c04309,340,1136,25,COMPLETED,TRUE,13,COMPLETED,TRUE,60
694,taosdata/TDengine,TRUE,c963f92dda8cb711dcbec81730448643998bbd90,7394,314756,FALSE,,,,6,COMPLETED,TRUE,0,COMPLETED,TRUE,0
695,adobe-fonts/source-code-pro,TRUE,29fdb884c6e9dc2a312f4a5e2bb3b2dad2350777,27,171408,TRUE,2cd29114a147cd590cd1fece363d031e647a6b38,4,192,0,COMPLETED,TRUE,2,COMPLETED,TRUE,2
696,FelisCatus/SwitchyOmega,TRUE,dc2b232c1bdb8d35f6d7cadd88509894c19849c4,556,5040,TRUE,2f9b7f6e3b49b5024f3a935ebaf76b0bdbf3e8f9,122,1632,9,COMPLETED,TRUE,29,COMPLETED,TRUE,36
697,google/flatbuffers,TRUE,83a43fc7977b67259c6a78147cf1c09fe6af85f7,2146,32220,TRUE,1da4c188ed617f1d50f5922b5a4f295e32f39f22,30,212,0,COMPLETED,FALSE,4,COMPLETED,FALSE,5
698,SnapKit/Masonry,TRUE,8bd77ea92bbe995e14c454f821200b222e5a8804,243,2556,TRUE,210c68f6d395009f5a8045aa319f4b2f31b07bf1,7,188,4,COMPLETED,TRUE,1,COMPLETED,TRUE,1
699,jitsi/jitsi-meet,TRUE,0e98f902058a48e2287648340e44056cacea0486,8328,384888,TRUE,3317759f3f0ad6416bd49a7da03e356b00f4f0d1,452,476,1,COMPLETED,TRUE,17,COMPLETED,TRUE,25
700,wekan/wekan,TRUE,cffb5baa680b46d0a9c1accfc26982273f6e9d6a,5152,64056,TRUE,7b9c1e879781ebb9a0f5cb7e7719c986bbc8ca81,2805,2596,91,COMPLETED,TRUE,149,TIMEOUT,,
701,dennybritz/reinforcement-learning,TRUE,06ce3127a2cb7cfd6cf2a9cbd523ac4550db5a54,111,8028,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
702,nuysoft/Mock,TRUE,00ce04b92eb464e664a4438430903f2de96efb47,222,7992,TRUE,15eabfcc4e999ba9b96fe7f1e00e118ba32d662a,77,384,5,COMPLETED,TRUE,20,COMPLETED,TRUE,38
703,google/jax,TRUE,b50d77cc983e616beac6025f56a370eedfa3369e,6597,83120,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
704,1c7/chinese-independent-developer,TRUE,737ce6389c9343a7d3088bf783deb7d8daf2e3e6,674,1356,TRUE,b4bd17c555fd7db78452a4b981b0a4dbf5009065,8,192,1,COMPLETED,TRUE,2,COMPLETED,TRUE,2
705,philc/vimium,TRUE,7a9fc8d631d7ac5abc1a377194d6a46796c27898,2290,7632,TRUE,4d5aec2bd8572febf1e67fbe4490478294b79661,411,488,29,COMPLETED,TRUE,19,COMPLETED,TRUE,46
706,sdras/awesome-actions,TRUE,46b4340f3effb4c8d69e16c9975ba4fe571232ca,484,1448,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
707,iawia002/lux,TRUE,047e9291ad20320828b025a21805b09cfe9913dc,501,3780,FALSE,,,,6,COMPLETED,TRUE,0,COMPLETED,TRUE,0
708,phoenixframework/phoenix,TRUE,b989653384c9bc7c17f96dcc2288edb884f96533,4227,23608,TRUE,e11ce9adea9683da3c96a4fd970d2d67fbcecbcc,5,196,3,COMPLETED,TRUE,3,COMPLETED,TRUE,3
709,alibaba/weex,TRUE,c89ad8363ce6191c790e3c5820aeea217593374e,2402,413000,TRUE,0c1de6e93ad9f0bf4a73d556a0f4d8a0c00b4b93,14,188,1,COMPLETED,TRUE,0,COMPLETED,TRUE,5
710,kdeldycke/awesome-falsehood,TRUE,1404f69e8c86bb3eb41636727f6a80d0c6e4693f,392,5560,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,TRUE,0
711,ogham/exa,TRUE,8ad8b3357314ee743785902d8d9bc795c044ee29,768,6224,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
712,dotnet/corefx,TRUE,d305cd227d9a6321037040ea0894fc1b9aebbb0a,4,258752,TRUE,6ee35cf38b3efc7d94a3e30bd062f68e84a4d963,741,908,8,COMPLETED,TRUE,24,COMPLETED,TRUE,55
713,goldbergyoni/javascript-testing-best-practices,TRUE,d0ea212465ce0366a64f0cc1f5ee9bf672878bce,500,16180,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
714,typicode/lowdb,TRUE,6c2bc479621f61257943658662c0ae20e833e09b,382,1696,TRUE,28b1df47a82f9d63023edf4e3a2314ea07f6367c,3,196,3,COMPLETED,TRUE,3,COMPLETED,TRUE,3
715,junyanz/pytorch-CycleGAN-and-pix2pix,TRUE,003efc4c8819de47ff11b5a0af7ba09aee7f5fc1,353,16656,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
716,checkcheckzz/system-design-interview,TRUE,7c1d5d6debd51b0095d80d521bf23e929cab4117,56,656,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
717,valyala/fasthttp,TRUE,8a320890c08d025a15ef93efa6f3ed0a4ca4ff3d,1436,4848,TRUE,cf2d3f5dd9e94543548b23393dfb6390ac667bf4,1,188,3,COMPLETED,TRUE,1,COMPLETED,TRUE,1
718,dotnet/core,TRUE,ab88f76baefeb635719967d85ccc8de709e2ef07,2006,51628,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
719,svg/svgo,TRUE,a9834efa1603198ae606765292215462ae193d0d,1038,9120,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
720,quii/learn-go-with-tests,TRUE,ce3b9c7232e5d743cfe1533365bb22c180e9ff99,981,15572,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
721,airyland/vux,TRUE,c723dc77ed7d32884712c1159ddae9c2b4c277e6,2176,46032,TRUE,01301fc64e69a9682e99e694406239e11b59a2de,8,192,19,COMPLETED,TRUE,2,COMPLETED,TRUE,3
722,google/mediapipe,TRUE,4a20e9909d55838d5630366ce719844cf06ae85c,115,854272,TRUE,e01cf80e8a0de8aec88480b5b93f42af195a5334,4,208,1,COMPLETED,TRUE,2,COMPLETED,TRUE,2
723,elastic/kibana,TRUE,b01bb62d6608b60647a5912ea9b0ef36fb1781a4,33712,5442584,TRUE,e2c4fb61a65a02745db59ec7f4cafc761000748d,168,1368,0,COMPLETED,TRUE,3,TIMEOUT,,
724,ai/nanoid,TRUE,c9df0abc813a96e3662f58dffb7c57c9f5700f64,905,5300,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
725,HelloZeroNet/ZeroNet,TRUE,454c0b2e7e000fda7000cba49027541fbf327b96,3520,22976,TRUE,c8b89c01b10b2172bc2e59a7cc9bf97ffb60acc8,97,256,14,COMPLETED,TRUE,6,COMPLETED,TRUE,22
726,changkun/modern-cpp-tutorial,TRUE,cfda52200adfbf8de1e867b520b2fee009392a96,255,58364,FALSE,,,,7,COMPLETED,TRUE,0,COMPLETED,TRUE,0
727,louislam/uptime-kuma,TRUE,da99a57560ff5f9ecc9946cb93280f023785169f,635,15536,TRUE,9ae29752ff0a008fb9e95ee35b9aa31c290c3a3f,198,380,15,COMPLETED,TRUE,15,COMPLETED,TRUE,26
728,luong-komorebi/Awesome-Linux-Software,TRUE,21178ad29501a4ba4fcb8c97cbfdb3168e8958de,603,5744,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
729,crystal-lang/crystal,TRUE,9767d2110a34934787af795fd9f8e83d01b43105,10746,79700,TRUE,e166af9c256cecbbe66371097b866bfe2a495b15,518,568,8,COMPLETED,TRUE,17,COMPLETED,TRUE,30
730,processing/p5.js,TRUE,1d983217a7601ebe0c543538da75b5e76a8605de,3343,108648,TRUE,5f84b18706e71fe4800de41efa1fbdfb52bd3c46,1856,1712,388,COMPLETED,TRUE,25,TIMEOUT,,
731,uikit/uikit,TRUE,9dcef5ea15ed83395b57811b951b1c63d6aaac02,4318,64228,TRUE,744838d0850eb2d12e67201d5ed87f8937671571,10,204,6,COMPLETED,TRUE,4,COMPLETED,TRUE,4
732,google/flexbox-layout,TRUE,366b461fd0425bfaa9872b1d9af9da3055d3bc74,296,100676,TRUE,6c0c374b9d0af08c08e473c2cd8219350c0070fe,12,204,7,COMPLETED,TRUE,2,COMPLETED,TRUE,4
733,tzutalin/labelImg,TRUE,eb603c29e1d88085d4552da54074c044d5ec4841,356,245980,TRUE,eb99e9ad8f03048e13e570d14b1604785d79fa50,5,188,1,COMPLETED,FALSE,1,COMPLETED,TRUE,2
734,apache/rocketmq,TRUE,fe5c39cdbdd95d93d94b0708c5aeb63921548e96,1206,53088,TRUE,6447e7accf578e2a957d33d93418762afc45bb63,248,1972,52,COMPLETED,TRUE,36,COMPLETED,TRUE,54
735,npm/npm,TRUE,447afc8316536405dc3fc3a682edad52943c6c0e,7693,49936,TRUE,b3842239cda89772b7beb35b2c72591083a450c5,514,556,0,COMPLETED,TRUE,13,COMPLETED,TRUE,59
736,swoole/swoole-src,TRUE,d09e5dcbaf0878d49fd05517009fa10d1ff714f4,7587,70476,TRUE,f3bbbad82c666e7d81155a641d07f66a88fdade6,37,224,12,COMPLETED,TRUE,5,COMPLETED,TRUE,8
737,facert/awesome-spider,TRUE,cacef8f31895c8977a2e0bb3074e6db2d084320b,96,308,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
738,SergioBenitez/Rocket,TRUE,c8b8b2b022fc2aa4befba80729d85ae4be9d6d47,2108,13120,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
739,jsdom/jsdom,TRUE,6d7ccf2517259fe97b082b363134ea9612800747,2706,58344,TRUE,3994b4ca89df3f1804cd5763ad287db08080574b,38,272,2,COMPLETED,TRUE,7,TIMEOUT,,
740,facebook/flux,TRUE,e240208ae91fa4a724130e7f06e19c08b5d81218,326,7284,TRUE,99a2bc6ecb1773588ce4b92c59ab5aa85d04f9df,1,188,4,COMPLETED,TRUE,1,COMPLETED,TRUE,1
741,nosir/cleave.js,TRUE,e3fa6f3637fa6d8ea97ef66ac1957950632b72ab,293,14936,FALSE,,,,6,COMPLETED,TRUE,0,COMPLETED,TRUE,0
742,facebook/hhvm,TRUE,f881230b3411528f77480f1112dbe47120df064b,48930,963692,TRUE,758ae702303b0aecfe54133d85d01aa20a16befe,2738,2064,4,TIMEOUT,,,TIMEOUT,,
743,basarat/typescript-book,TRUE,120b111141abcffca11e63aa98639fb7d66073a6,1190,27484,TRUE,dde0eff518bcfb68764fa4b6af7ff81bcb33dda9,1,188,0,COMPLETED,TRUE,1,COMPLETED,TRUE,1
744,wesm/pydata-book,TRUE,90f00f96e2c7b1d1f41b323a7932c180b1a253b6,52,337804,TRUE,43d8be3ef8de39f2f87d81dcdbc446e1160b37ff,1,188,1,COMPLETED,TRUE,1,COMPLETED,TRUE,1
745,facebookresearch/fairseq,TRUE,08fe88479f8dd1f53705e203474a031d14cc2d75,1988,46800,FALSE,,,,7,COMPLETED,TRUE,0,COMPLETED,TRUE,0
746,BabylonJS/Babylon.js,TRUE,d3f5a643bdef40b31d6a5b6a0d8f14f7ab3e950f,11626,5306264,TRUE,eee90c6b2de0a2f6316d6fa50f15ce17cf6f3a2e,901,1108,34,COMPLETED,FALSE,51,TIMEOUT,,
747,alibaba/ice,TRUE,a27620d3d47a97b8d31f3a9ec493b84777544063,338,134420,TRUE,07e4adec2f20f2a889fd0694ae780d1f077913dc,456,536,48,COMPLETED,TRUE,11,COMPLETED,TRUE,85
748,EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,TRUE,4922c077c07a3744ae67ee8a932786f15bf57411,67,1252,TRUE,51d593982e4bf89e671307baf996e934520a3d87,5,192,2,COMPLETED,TRUE,2,COMPLETED,TRUE,3
749,microsoft/winget-cli,TRUE,d55174394ea4d5526b3b6066d883ee0e565f7162,588,48536,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
750,reduxjs/redux-thunk,TRUE,6f392f14787d81671b3ba3000244dbcbc0162628,109,1672,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
751,shieldfy/API-Security-Checklist,TRUE,7680abd7c069c6e0069bc13cf8cdee075e37372e,121,1028,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
752,microsoft/CNTK,TRUE,e9396480025b9ca457d26b6f33dd07c474c6aa04,3385,1516764,TRUE,8e86ce3ac0adad94a0de782dc889b6982b7c97c8,3148,41808,3,TIMEOUT,,,TIMEOUT,,
753,facebookresearch/faiss,TRUE,3986ebffcaf15d5f2b5e8e406b46f8d50c5fb039,602,82368,TRUE,cb404e7670f8bd2c9a1919e4a0b42ec52bfc94a3,653,43872,73,COMPLETED,TRUE,47,TIMEOUT,,
754,mybatis/mybatis-3,TRUE,7e940b2c9774cf4b4d842b283abf142cc41d9124,2660,148800,TRUE,8d24c381e3999d0152ca37b1e80c0e336053c84e,39,220,8,COMPLETED,TRUE,5,COMPLETED,TRUE,6
755,jquense/yup,TRUE,38be08b691b737d27c4838fd0a1d8bf99d4d8d39,574,5112,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
756,mysqljs/mysql,TRUE,dc9c152a87ec51a1f647447268917243d2eab1fd,1098,4868,TRUE,488c570341d9222e0787a82458516a3d1017847e,9,204,0,COMPLETED,FALSE,4,COMPLETED,FALSE,6
757,chai2010/advanced-go-programming-book,TRUE,f6e5a987ccb65e8427c2d2d823b4a78448551b64,925,32560,TRUE,852bb4b87b2f0d89f2ea770e19191a33eaade82a,8,188,5,COMPLETED,TRUE,1,COMPLETED,TRUE,1
758,julianshapiro/velocity,TRUE,767e35cac12120be526eef330e4d988b2c3cfc3c,648,12212,TRUE,9c7cf55518a4276fa261550348d0d9c6aa88f174,24,388,7,COMPLETED,TRUE,39,COMPLETED,TRUE,47
759,ethereum/solidity,TRUE,be470c16fe003a5c7c5c44298683f873928b324a,5855,120328,TRUE,e4acc505d4cf4e738f8cd870dc905a3b830394b6,6,188,5,COMPLETED,TRUE,1,COMPLETED,TRUE,1
760,linlinjava/litemall,TRUE,5771f1da3fc75cc54e335e8764b000ab4f2115db,955,46220,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
761,you-dont-need/You-Dont-Need-JavaScript,TRUE,e62ba17e020161af5e977c774f78d71a512a531f,58,18412,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
762,ValveSoftware/Proton,TRUE,0a191c59611ea4c8426ec6c816bf3677542ae149,1302,258532,TRUE,c1fdf804051cc816eb5f2ecf1a009e803f22aa2e,340,604,0,COMPLETED,TRUE,11,TIMEOUT,,
763,Molunerfinn/PicGo,TRUE,0a9e1692ee193ca349124510efcc6314ebfda906,434,6380,TRUE,0f2ba81399421aab1b78dc5997df7d5dcbd88bc6,30,208,10,COMPLETED,TRUE,3,COMPLETED,TRUE,4
764,facebook/relay,TRUE,201438ecfd8ce4d8eb62a0ecb1a603ef6f252bfc,8059,3766964,TRUE,aee792f4efdc00ad9e06c3b73d0d5913281f378f,66,260,3,COMPLETED,TRUE,10,COMPLETED,TRUE,12
765,facebook/zstd,TRUE,3367e6d414282e2399c34dda5ee3b4c25aa12666,2342,40564,TRUE,af834d6f7261decb970a484627f323634e431203,177,416,17,COMPLETED,TRUE,2,COMPLETED,TRUE,16
766,JacksonTian/fks,TRUE,27d8b5ce5bee8006860a2dd1dbec4799289eaf04,115,6432,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
767,bradtraversy/50projects50days,TRUE,cd228d507d1fc38fb40699b3004fe58e47c33435,96,1936,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
768,aseprite/aseprite,TRUE,b7d5d4a2c9ea7ed4c9f7bc9ba665039d808ad3b6,5850,51104,FALSE,,,,3,COMPLETED,TRUE,0,COMPLETED,TRUE,0
769,oracle/graal,TRUE,99228369a8c126210307145110e38a43847259a6,15730,485396,FALSE,,,,8,COMPLETED,TRUE,0,COMPLETED,TRUE,0
770,oldj/SwitchHosts,TRUE,c5de4138aeeaae90991b2ec4715f3c2e97d1d86d,709,34380,TRUE,b62e2ede9487fbd8be5b7ddefab355668f7e2d2c,39,212,3,COMPLETED,TRUE,3,TIMEOUT,,
771,gorilla/websocket,TRUE,78cf1bc733a927f673fd1988a25256b425552a8a,261,1048,TRUE,7b6763cb2c9725355522875cfd20d58011c51c80,1,188,2,COMPLETED,TRUE,1,COMPLETED,TRUE,1
772,toml-lang/toml,TRUE,cbf3b13128fb717517afbd22f8fcb665a0b0b035,395,4184,TRUE,5f8ec61fb7f37ba5b09d9b02d60563f338122d91,229,340,1,COMPLETED,TRUE,1,COMPLETED,TRUE,5
773,badges/shields,TRUE,347e3839b87c0f0a118633445b52008224a2dda9,5681,230692,FALSE,,,,14,COMPLETED,TRUE,0,COMPLETED,TRUE,0
774,prisma/prisma1,TRUE,4bc79b13a750aa32f63c8d36573a0d24c7cdf877,2634,278432,TRUE,fa4f6c6196618ee7b65987165333e076004e0322,8,192,3,COMPLETED,TRUE,2,COMPLETED,TRUE,2
775,nostra13/Android-Universal-Image-Loader,TRUE,458df4da2e23ba9ad76c79241a948cdfcccf72ae,764,31140,TRUE,3e0e40807dc0a20443cbe201b7f42de060f412ed,63,248,6,COMPLETED,TRUE,8,COMPLETED,TRUE,10
776,reactnativecn/react-native-guide,TRUE,3638ccb79ea288ef859f0d9402b6bd20cb96beb7,106,324,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
777,facebook/fresco,TRUE,0a33886e85389c7092320e5a05a166c1f46a510a,3201,164960,TRUE,fe321e50f5dd1437f3f17b7da0fe9cf17839f5ab,8,188,6,COMPLETED,TRUE,1,COMPLETED,TRUE,1
778,brettwooldridge/HikariCP,TRUE,979c0ec64e6adb02ddb17cc0efb0dd68b6d8dd02,2014,6776,TRUE,6a950a32dacd9c57203ce47711c3916e49e3b3a8,355,10468,21,COMPLETED,TRUE,23,COMPLETED,TRUE,36
779,grafana/k6,TRUE,556747fbe585c981507904d634e705c68891e663,2367,68556,TRUE,03dfc2910eb4b398d3730a70331105ee9f0fcfca,33,220,9,COMPLETED,TRUE,4,TIMEOUT,,
780,basecamp/trix,TRUE,b6c0047f87fa078aa65beb8ba297aba32ea4bcf1,1612,8608,TRUE,9f9e54a4410296295b2cfe6c4bfca8dacf361a11,85,252,2,COMPLETED,TRUE,6,COMPLETED,TRUE,15
781,less/less.js,TRUE,6986f3e0cb5e36a8656b050136ae226a070dc52b,1779,24648,TRUE,73a5d0d9117dfbdee3468ed358546bd843792710,244,420,7,COMPLETED,TRUE,3,COMPLETED,TRUE,56
782,defunkt/jquery-pjax,TRUE,153262eda33e31119eabb97cd5f14365580a3b35,302,2228,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
